casename,Precursor,case_name,floris_TI,floris_U0,layout_x,layout_y,num_turbines,path,sim_length,sowfa_TI,sowfa_U0,yaw,power,ti,d_spacing,wake_table,Layouts
c_739,"neutral_5kmx5kmx1km
",casex02_1hi_gch,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_5x5_redo,2000.0,0.1,8.0,"[10.02  9.8  18.62 11.8   9.04  1.89 10.38 10.07  1.64  5.34  7.24  0.
  0.    0.    0.    0.    0.    0.   15.32 18.15 21.55 11.53  3.73 16.63
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    2.47
  0.   15.03]","[1724.7 1792.5 1576.9 1493.7 1689.7 1570.4  949.  1828.6 1531.7 1895.9
 1065.2 1657.1 1070.7 1627.6 2019.4 1196.7 1719.2  891.4 1438.8 1984.2
 1526.8 1702.1 2295.5 2353.5 1273.6 1663.  1017.3 1230.  1521.9 1336.
 1065.2 1660.5  932.6 1859.3 2250.7 2042.6 1552.8 1840.1]","[0.1212707  0.13328784 0.09830188 0.11601987 0.13969204 0.21438098
 0.13181119 0.14033199 0.17266442 0.15575935 0.17192147 0.19497597
 0.13490281 0.14559145 0.15425314 0.17046547 0.08489152 0.12741672
 0.15151481 0.11378034 0.14341083 0.10630383 0.14741269 0.10075505
 0.16090414 0.09383487 0.19047959 0.17630999 0.13351905 0.15564675
 0.14341868 0.13090721 0.09797991 0.16591085 0.07487152 0.1177901
 0.11349879 0.10589525]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_740,"neutral_5kmx5kmx1km
",case4_c1_hi_gch,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_5x5_redo,2000.0,0.1,8.0,"[11.1 10.6 19.1 11.3  9.6  5.4 11.3 10.6  5.4  5.4  6.6  0.   0.   0.
  0.   0.   0.   5.4 12.8 19.5 19.9 10.9  5.4 15.6  0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  14.4  5.4 19.3 17.5]","[1726.7 1792.3 1566.8 1515.5 1697.1 1514.9  936.3 1850.2 1483.1 1896.2
 1058.9 1642.8 1122.  1636.1 1977.8 1207.5 1724.3 1008.7 1502.3 1951.7
 1568.1 1707.7 2283.6 2374.1 1262.8 1654.1 1001.7 1231.6 1493.9 1250.2
 1083.  1743.6 1063.9 2001.  2102.3 2028.2 1403.6 1791.7]","[0.12333871 0.13097509 0.09665016 0.10778946 0.14057174 0.20293957
 0.12579699 0.13793934 0.17559736 0.15510124 0.17478143 0.19411397
 0.15412119 0.14453591 0.14782586 0.16147154 0.08778282 0.13356316
 0.14700985 0.11329778 0.14397941 0.10625907 0.14733228 0.10135021
 0.16249561 0.09621498 0.16304467 0.17175251 0.15718943 0.12741964
 0.11401459 0.14715989 0.11320934 0.14378061 0.06988636 0.11703567
 0.11692688 0.10507452]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_741,"neutral_5kmx5kmx1km
",case12_c1_high_gch2,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_5x5_redo,2000.0,0.1,8.0,"[13.1 13.2 20.3 12.3 11.1  5.8 12.6 13.5  4.4  6.7  8.1  0.   0.   0.
  0.   0.   0.   5.5 16.  21.  21.9 12.5  4.5 17.3  0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  14.8  3.3 20.3 18.8]","[1743.2 1792.2 1535.3 1522.2 1744.  1583.2  991.7 1830.2 1515.8 1885.6
 1055.5 1647.5 1151.7 1656.9 1967.5 1209.6 1730.9 1017.4 1468.7 1907.
 1525.1 1683.9 2286.4 2331.8 1308.8 1666.6  996.6 1266.8 1624.2 1274.3
 1086.6 1715.6 1081.2 2003.8 2093.6 2038.7 1390.7 1759.4]","[0.1155918  0.12678333 0.09838254 0.1082869  0.14255312 0.20409826
 0.13116497 0.13464823 0.17054355 0.15539793 0.17737327 0.19639186
 0.14543093 0.14237777 0.1388769  0.15904846 0.08969708 0.13371988
 0.14114025 0.11252676 0.14339282 0.10625292 0.14748851 0.10064514
 0.16160243 0.10074705 0.18641958 0.15929384 0.15512542 0.11326558
 0.11412752 0.12404111 0.11431006 0.1451581  0.06987553 0.11694086
 0.11701683 0.10446162]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_742,"neutral_5kmx5kmx1km
",CaseNov_07_c1_PP21_hi_gauss,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/nov5cases,2000.0,0.1,8.0,"[13.3 14.8 11.6  0.  11.3  1.6 15.1 16.3  3.7  0.   0.   0.   0.   0.
  0.   0.   0.   6.1  2.3 14.6 15.3  7.8  0.   2.2  0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  11.6  0.  10.9 12.9]","[1775.6 1798.9 1681.7 1495.7 1747.3 1332.3  729.6 1648.3 1416.4 1916.1
 1107.9 1609.8  937.9 1673.7 1967.  1213.6 1722.1  927.6 1551.5 2070.7
 1652.5 1745.4 2301.8 2606.1  990.6 1608.5 1037.4 1318.5 1477.  1335.5
 1107.2 1626.9 1008.5 1984.6 2152.6 2046.5 1507.8 1872.3]","[0.11352876 0.12588976 0.10162237 0.13842202 0.14375482 0.20123098
 0.10794262 0.14341638 0.19053471 0.15602309 0.17030566 0.19754585
 0.17211903 0.14539439 0.15044553 0.16585541 0.08460356 0.12893248
 0.16203514 0.11529706 0.14533615 0.10620186 0.14749251 0.10398197
 0.13796049 0.10346979 0.18917402 0.13879366 0.129438   0.14951908
 0.12045418 0.12401335 0.10810006 0.14923183 0.07113293 0.11754652
 0.11571902 0.10622403]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_743,"neutral_5kmx5kmx1km
",CaseNov_08_c1_PP21_hi_gch,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/nov5cases,2000.0,0.1,8.0,"[14.1 15.3 14.9  5.9 12.8  5.6 15.  15.1  5.9  6.2  5.3  0.   0.   0.
  0.   0.   0.   8.5 17.7 15.2 16.6 11.5  4.9 11.2  0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  13.3  4.1 15.4 15.4]","[1790.5 1778.8 1632.8 1520.1 1739.1 1642.2  962.1 1687.  1425.6 1887.3
 1064.1 1666.6 1016.9 1701.  1994.  1190.7 1726.   951.8 1403.1 2052.
 1631.1 1703.  2284.2 2478.5 1152.  1643.7  985.5 1273.5 1531.6 1352.1
 1076.9 1708.8 1045.2 1996.5 2125.7 2036.9 1461.  1832.1]","[0.10924016 0.12476664 0.09998858 0.12253396 0.1402697  0.20213703
 0.13900603 0.14278249 0.18522298 0.15419667 0.17504259 0.20250704
 0.16168835 0.13539297 0.15297035 0.15742951 0.0867909  0.13268066
 0.14858943 0.1149869  0.14499582 0.10629112 0.14742779 0.10273954
 0.15904892 0.09233295 0.17864382 0.18723879 0.1349799  0.1449935
 0.11851534 0.13485658 0.11445208 0.14448176 0.07017556 0.11717405
 0.11629352 0.10569358]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_744,"neutral_5kmx5kmx1km
",CaseNov_16_c1_PP188_hi_gch,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/nov5cases,2000.0,0.1,8.0,"[14.8 17.8 15.   9.  14.1  6.5 16.3 15.7  6.5  7.5  6.6  0.   0.   0.
  0.   0.   0.   9.6 18.  18.5 16.5 11.4  6.2 14.7  0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  15.   5.2 19.4 14.4]","[1762.8 1735.5 1628.2 1503.1 1739.3 1654.4  956.8 1735.  1419.3 1875.1
 1046.4 1671.  1091.9 1734.4 1971.3 1204.3 1728.7  981.1 1386.3 1973.4
 1630.  1702.7 2275.6 2403.5 1229.3 1666.5 1015.  1274.3 1567.9 1348.7
 1061.3 1757.3 1074.1 2001.4 2094.6 2029.4 1405.5 1844.9]","[0.1080685  0.12373695 0.09965233 0.11680705 0.13466885 0.20173792
 0.14271661 0.13676804 0.18453631 0.15366513 0.17271532 0.20613052
 0.15669962 0.13596232 0.14437526 0.1618631  0.0892815  0.13077341
 0.14974847 0.11359573 0.14503463 0.1063057  0.14730033 0.10197861
 0.16056347 0.10162663 0.17552252 0.18670248 0.1476482  0.14424531
 0.12079169 0.13718055 0.11448901 0.14435342 0.06971081 0.11692297
 0.11689235 0.10594337]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_745,"neutral_5kmx5kmx1km
",CaseNov_15_c1_PP188_hi_gauss,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/nov5cases,2000.0,0.1,8.0,"[15.4 16.8 13.7  0.  13.2  1.9 17.3 18.2  4.2  0.   0.   0.   0.   0.
  0.   0.   0.   7.2  6.7 16.5 17.6  9.2  0.1  4.8  0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  13.6  0.  14.4 14.3]","[1763.9 1790.5 1649.  1533.  1764.7 1470.3  761.2 1646.  1452.5 1917.
 1110.6 1598.7  925.6 1725.9 1980.1 1197.4 1726.8  950.9 1541.1 2024.1
 1608.  1726.6 2299.4 2587.  1027.6 1619.8  995.2 1309.3 1524.8 1301.9
 1073.5 1643.7 1044.5 1998.6 2116.8 2047.  1470.4 1851.8]","[0.1143768  0.12221758 0.1004662  0.12625366 0.13756831 0.19683145
 0.11225206 0.13848065 0.18322495 0.15636771 0.17651769 0.2001585
 0.16283686 0.13819882 0.15769069 0.15669715 0.08495821 0.13081136
 0.15755863 0.11445311 0.14473964 0.10626435 0.14752832 0.10271279
 0.14894558 0.10141104 0.16029683 0.16717069 0.1506839  0.14875373
 0.12430307 0.1299541  0.11092838 0.1453433  0.07022507 0.11726579
 0.11621916 0.1060015 ]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_746,"neutral_5kmx5kmx1km
",case_nn_01_c1_hi_gch,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_5x5_re_redo,2000.0,0.1,8.0,"[16.3 15.4 16.  10.3 14.8  5.5 16.3 16.1  6.6  7.7  7.6  0.   0.   0.
  0.   0.   0.  10.4 22.4 18.7 16.9 11.5  6.8 17.2  0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  14.7  5.2 19.2 15.8]","[1713.1 1793.2 1607.8 1495.8 1740.4 1713.3 1035.7 1725.2 1426.  1871.6
 1035.8 1661.3 1105.3 1701.1 1949.2 1207.3 1730.6  974.4 1316.3 1973.
 1622.5 1702.7 2269.7 2325.9 1305.6 1683.9 1029.4 1258.8 1584.3 1364.
 1088.8 1758.3 1077.4 2000.3 2102.5 2029.3 1405.2 1824.6]","[0.10728376 0.12466965 0.09865892 0.11618705 0.13188002 0.19591024
 0.14661642 0.13660559 0.18336743 0.15356606 0.17159789 0.20295258
 0.15230026 0.13241338 0.14240986 0.1635255  0.0887295  0.13097234
 0.14409818 0.11360276 0.1449584  0.10628967 0.14718555 0.10107814
 0.16221447 0.10726299 0.1790686  0.17211005 0.15318509 0.13412275
 0.13554042 0.14351866 0.11292546 0.14457322 0.06990552 0.116876
 0.11687344 0.10550534]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_747,"neutral_5kmx5kmx1km
",case3_c1_hi_gauss,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_5x5_redo,2000.0,0.1,8.0,"[16.7 18.4 15.9  0.  16.5  0.  20.1 19.1  4.4  0.   0.   0.   0.   0.
  0.   0.   0.   8.2 15.4 16.1 17.5  7.8  0.   9.5  0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  12.7  0.  15.1 15. ]","[1770.9 1759.9 1613.9 1555.6 1711.7 1697.1  861.9 1618.5 1441.6 1915.8
 1100.  1613.7  946.5 1776.5 1971.1 1198.8 1732.1  950.9 1440.  2033.5
 1615.2 1743.7 2300.2 2529.9 1103.8 1621.  1021.2 1343.2 1566.6 1298.5
 1114.3 1653.5 1026.3 1983.5 2138.5 2047.5 1466.5 1839.1]","[0.11403009 0.11989243 0.10057411 0.12338909 0.13846906 0.19993407
 0.12991352 0.13872032 0.18440533 0.15656675 0.17136484 0.19928488
 0.1612887  0.130799   0.1439496  0.15568956 0.08701968 0.13206663
 0.15105165 0.11463774 0.14489693 0.1061895  0.14743552 0.10174446
 0.15650256 0.09699575 0.18701192 0.15940838 0.13285377 0.14943437
 0.13488912 0.13151454 0.11401242 0.14634047 0.07024136 0.11714182
 0.11620524 0.10586588]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_748,"neutral_5kmx5kmx1km
",case_nn_00_c1_hi_gauss,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_5x5_re_redo,2000.0,0.1,8.0,"[17.5 18.7 16.3  0.  16.5  1.1 20.1 19.6  4.2  0.   0.   0.   0.   0.
  0.   0.   0.   8.7 14.5 16.8 18.   9.4  0.   8.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  13.7  0.  14.7 14.6]","[1739.1 1768.1 1603.6 1563.3 1716.5 1686.8  847.2 1615.  1457.4 1916.3
 1107.8 1600.1  950.5 1800.9 1958.5 1204.7 1731.9  944.4 1448.3 2014.1
 1599.9 1726.  2298.9 2549.9 1079.3 1617.2  986.8 1282.8 1581.3 1331.5
 1082.  1653.6 1046.9 1992.3 2116.7 2047.5 1471.1 1845.7]","[0.11330228 0.12002917 0.09732363 0.123536   0.1402208  0.19912956
 0.12886101 0.13668641 0.1821484  0.1564566  0.17602397 0.19260239
 0.15817033 0.13605496 0.1501101  0.15497458 0.08695691 0.13133524
 0.15213642 0.11429753 0.14465085 0.10625827 0.14751675 0.1026183
 0.15644352 0.09705604 0.16182098 0.16153845 0.13428616 0.14568753
 0.12202852 0.1346123  0.11565345 0.14462868 0.0699118  0.11715048
 0.11616987 0.10599956]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
c_749,"neutral_5kmx5kmx1km
",casex01_1hi_gauss,0.09,8.38,"(2500.0, 1856.9, 2227.2, 2870.2, 3143.1, 2772.8, 2129.7, 1213.6, 1442.3, 1954.3, 2612.5, 3240.6, 3670.2, 3786.3, 3557.7, 3045.7, 2387.5, 1759.4, 1329.8, 570.6, 729.9, 1081.1, 1586.0, 2190.0, 2827.6, 3429.6, 3931.0, 4277.2, 4430.9, 4375.3, 4116.5, 3682.6, 3120.5, 2491.1, 1862.7, 1303.4, 873.7, 620.3)","(2499.9, 2443.7, 1914.8, 1972.0, 2556.2, 3085.7, 3028.8, 2388.2, 1759.3, 1329.7, 1213.7, 1442.2, 1954.3, 2612.5, 3240.5, 3670.2, 3786.2, 3557.6, 3045.6, 2331.1, 1713.8, 1181.6, 792.4, 588.1, 591.0, 800.8, 1194.7, 1730.1, 2348.9, 2984.0, 3566.7, 4033.8, 4334.7, 4436.7, 4328.9, 4022.9, 3551.8, 2966.8)",38,sowfa_library (Paul.fleming@nrel.gov)/full_runs/gch_runs/eagle_5x5_redo,2000.0,0.1,8.0,"[18.24 19.41 17.05  0.   17.46  0.78 21.31 20.24  3.92  0.52  0.    0.
  0.    0.    0.    0.    0.    9.14 15.37 17.61 19.12  9.63  0.27 10.78
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   14.08  0.
 16.11 14.89]","[1726.2 1747.5 1590.3 1573.8 1734.8 1722.7  849.9 1620.4 1472.2 1916.1
 1103.7 1604.2  960.8 1781.2 1971.5 1205.  1734.2  957.2 1440.5 1994.1
 1584.  1721.  2298.6 2500.8 1138.9 1621.   985.8 1255.1 1532.6 1303.2
 1070.6 1665.5 1057.2 1994.3 2109.  2047.4 1451.1 1838.5]","[0.10731205 0.12016541 0.0958304  0.12144618 0.13128864 0.20214079
 0.12915401 0.13495682 0.18005399 0.15654712 0.17883799 0.1899548
 0.1696839  0.13739289 0.14648139 0.15985961 0.08844856 0.13225895
 0.15074438 0.11396521 0.14441571 0.10624965 0.14751013 0.10160615
 0.16129535 0.09828186 0.17081175 0.14690783 0.14728077 0.14200843
 0.12442392 0.12637638 0.11597486 0.14483971 0.06973716 0.11705513
 0.11639842 0.10587126]",0.3944444444444439,"[4 2 3 5 4 4 2 1 1 2 3 4 5 5 4 4 3 1 1 0 0 0 0 1 2 4 4 5 5 4 4 5 3 1 0 0 0
 0]",38x38
